Mean Temp Monthly (°C),Total Precip Monthly (mm),Province,Year,Month
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
20.237931034,20,British Columbia,2018,7
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
19.145161290,8,British Columbia,2018,8
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
15.146666667,153.1,British Columbia,2018,9
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
10.609677419,120.6,British Columbia,2018,10
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
7.753571429,256.2,British Columbia,2018,11
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
4.354838710,225.9,British Columbia,2018,12
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
2.783870968,359.7,British Columbia,2020,1
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
4.282758621,150.7,British Columbia,2020,2
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
5.548387097,123.3,British Columbia,2020,3
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
9.768965517,49.6,British Columbia,2020,4
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
14.351612903,111.1,British Columbia,2020,5
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
15.213793103,75.9,British Columbia,2020,6
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.996666667,50.1,British Columbia,2020,7
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.97,43.7,British Columbia,2020,8
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
17.337931034,51.7,British Columbia,2020,9
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
10.35,124.9,British Columbia,2020,10
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
6.05,256.4,British Columbia,2020,11
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
4.541379310,296.7,British Columbia,2020,12
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
2.487096774,202,British Columbia,2022,1
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
4.328571429,105,British Columbia,2022,2
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
7.435483871,172.5,British Columbia,2022,3
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
8.18,68.1,British Columbia,2022,4
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
11.296774194,125.8,British Columbia,2022,5
